access,gateway,0.40332335
account,explanation,0.5998241
account,invoice,0.26132637
account,statement,0.501725
acoustic,remedy,0.04283556
acrylic,cloth,0.6875933
action,adjustment,0.35821313
action,entrance,0.10956277
activity,event,0.46716952
activity,music,0.12904668
activity,skiing,0.14454116
addition,segment,0.16063686
adhesive,glue,0.7654866
adult,dentist,0.27679765
adult,doctor,0.19275564
afternoon,substance,-0.19353747
age,childhood,0.3164772
agency,army,0.26344448
agency,office,0.38494593
agency,police,0.418947
agent,spy,0.5052352
agreement,contract,0.64385504
aim,purpose,0.3978018
aircraft,balloon,0.5068224
aircraft,yacht,0.30837226
alarm,horn,0.18734789
alarm,press,-0.07056447
algorithm,search,0.43637168
alien,stranger,0.27876937
alloy,metal,0.6845323
alphabet,script,0.78385085
aluminum,oxygen,0.57361335
amount,distance,0.41644427
amount,number,0.50100595
amount,season,0.19161293
amusement,athletics,0.51827633
amusement,play,0.20566192
amusement,procedure,-0.24084672
anatomy,creation,0.2677721
animal,flora,0.34320736
animal,worm,0.50407207
ankle,joint,0.07932248
anniversary,birthday,0.80704975
answer,plea,0.41483104
apparel,dress,0.15941273
appearance,shadow,0.35723552
apple,bank,0.114360176
apple,orange,0.2463774
apple,pod,0.32101557
appliance,dryer,0.33951992
appliance,refrigerator,0.44876346
approach,swing,0.25374758
approval,encouragement,0.55348665
approving,interaction,-0.13492139
arc,rainbow,0.19392371
architecture,engineering,0.47164565
area,patio,0.06659802
area,region,0.74055517
argument,evidence,0.53173745
argument,indication,0.54583466
arm,arrow,0.63175535
arm,missile,0.3542888
armor,mail,0.15451677
army,legion,0.5480308
aroma,fragrance,0.60711783
aroma,smell,0.5778424
arrangement,blizzard,-0.08229202
arrangement,room,0.24620186
article,girl,-0.0073144846
artillery,gun,0.5715808
aspen,maple,0.5409704
ass,donkey,0.67969877
assembly,crowd,0.13820472
assets,capital,0.40833744
assets,credit,0.5891847
assets,income,0.57004285
association,organization,0.60631424
athlete,participant,0.19007017
athletics,racing,0.54619676
athletics,swimming,0.47347146
attitude,notice,0.17619719
attitude,study,0.20681156
attorney,lawyer,0.6420958
attraction,pressure,0.2512428
attraction,quality,0.29021183
attribute,condition,0.28805777
average,time,0.16097099
baby,computer,-0.044252004
bail,bond,0.017081147
bait,instrument,0.28092006
bait,pump,0.48090893
bakery,work,-0.035934333
bakery,workplace,0.23365371
balance,gauge,0.20317997
ball,egg,0.25239265
ball,nut,0.30834344
ball,poker,0.4560659
ball,sphere,0.15722767
band,circle,0.19609658
bar,needle,0.46427965
bar,rod,0.49470663
barrel,gallon,0.58324474
base,club,0.29269105
base,stock,0.32842177
baseball,softball,0.6312967
basin,vessel,0.36801565
basketball,hockey,0.803271
basketball,squash,0.4435963
bathroom,chamber,0.24101287
battle,fight,0.50929844
bay,mere,-0.3010853
beach,chain,0.18496393
beach,ridge,0.719147
beam,column,0.5009213
beat,meter,0.2526429
beat,rhythm,0.56835455
bed,layer,0.21119893
bedroom,cell,0.0917709
bedroom,construction,0.10903025
bee,insect,0.6187429
beef,cattle,0.8081822
beef,meat,0.8728716
beginner,novice,0.555028
behavior,purpose,0.33294886
belief,magic,0.1944366
belief,purpose,0.43272087
bench,seat,0.56109875
bend,curve,0.36185056
berry,citrus,0.1622841
bill,invoice,0.105742715
billboard,structure,-0.10021264
bin,box,-0.14598821
bin,cup,-0.037470236
binary,star,0.04524209
bird,creature,0.66362464
bird,solid,0.15544674
birth,modification,0.088366844
bishop,priest,0.7609041
bit,tool,0.32598048
bite,breakfast,0.30022585
bite,taste,0.5719015
black,juvenile,0.11149458
blade,projector,0.36791232
blanket,sleeve,0.41537195
blizzard,rash,0.10194941
blow,contact,0.31015563
blue,red,0.8181702
board,commission,0.55829316
boat,ferry,0.66813153
boat,vessel,0.70430744
body,trunk,0.36879334
bond,security,-0.0025761677
bone,skull,0.7370847
book,encyclopedia,0.48261413
booklet,reference,0.26027516
boot,kick,0.48404968
boot,punch,0.6823259
bottom,sole,-0.0649363
boy,male,0.2443177
boy,rover,0.2057341
brace,stand,0.0022735223
brain,head,0.15737139
brake,click,0.45479712
branch,department,0.39827853
brand,knife,0.23688033
brand,surname,0.33738253
brandy,liquor,0.6464952
brass,executive,0.019053796
bread,bun,0.34852004
break,dash,0.3000054
break,insert,0.55043185
brick,cement,0.65479475
brick,strip,0.054229885
broadcast,packet,0.43330753
brochure,publication,0.35360882
brochure,reference,0.1548941
brother,member,0.1784606
brush,implement,-0.027253779
budget,fund,0.5116649
buffer,cache,0.68482393
bug,child,0.026262391
build,flesh,-0.009805481
building,cafe,0.24624455
bulb,onion,0.44273803
bulletin,news,0.4871223
bunny,server,0.16618389
burn,hurt,0.35623178
burning,flame,0.5556065
burning,punishment,0.23746148
burst,transformation,0.35234216
business,disposition,0.07252477
business,railway,0.29850155
butter,stick,0.37503946
butterfly,comma,0.30052656
cab,taxi,0.7346471
cake,pie,0.7021712
calendar,circulation,0.0047549373
calendar,system,0.37750354
call,meeting,0.23760806
call,statement,0.19547315
campaign,operation,0.4236283
candy,sweet,0.8263203
cap,covering,0.26436344
capital,seat,0.5327283
captain,officer,0.46843368
card,plastic,0.31496018
carriage,coach,0.36517268
cart,wagon,0.68393844
cartoon,wit,0.27952608
case,grip,0.10094976
case,luggage,0.066878624
case,tin,-0.18800224
cast,fishing,-0.044374876
cat,vision,0.19636995
category,flavor,0.19069287
cave,formation,0.08378751
ceiling,overhead,0.51682633
cement,glue,0.72527635
center,loss,0.058490522
century,decade,0.42562515
century,period,0.421082
century,temperature,-0.00039883255
certificate,study,0.17193344
certificate,wave,-0.19085906
chair,furniture,0.15556319
chair,rocker,0.11397372
chance,opportunity,0.56820333
chance,probability,0.4720222
chandler,retailer,0.2751162
change,decrease,0.60439616
change,move,0.5019806
channel,sound,0.3670166
character,vision,0.41685846
charge,damage,0.32787934
charge,tax,0.3289585
check,draft,0.3213663
cheese,food,0.61946505
chemical,salt,0.31367803
chess,duty,-0.0950667
chick,hen,0.24998032
chicken,poultry,0.6441319
chief,guru,0.35455203
child,kid,0.28282487
chin,feature,0.009976539
choice,option,0.56350243
chuck,jaw,-0.036912095
church,temple,0.4760372
circle,oval,0.44742063
citrus,orange,0.488743
climb,mount,0.42612407
clock,timer,0.5895811
cloth,satin,0.3551109
cloud,energy,0.501553
club,society,0.19203007
coach,trainer,0.42667833
coat,newspaper,-0.0671342
coat,roof,0.5256539
code,software,0.41600466
coffee,meeting,-0.22977778
coin,currency,0.5073148
collapse,shock,0.41219538
collection,packet,0.17870204
collision,smash,0.16051647
color,purple,0.5155829
color,quality,0.45281097
coloring,yellow,0.50784266
comfort,relief,0.43919802
commander,editor,0.15553941
commerce,transport,0.56118274
commitment,guarantee,0.5996898
communication,message,0.3615398
communication,statement,0.09462129
communication,tune,0.014293157
community,province,0.2513891
community,territory,0.31288823
company,distributor,0.54554677
company,establishment,0.22390185
comparison,scrutiny,0.22002083
compound,salt,0.35210425
conclusion,result,0.3099829
condition,status,0.47472084
conditions,weather,0.5185889
congress,sex,0.017711777
connection,keyboard,0.12562048
conservation,traveling,-0.05839807
construction,window,0.25948644
continent,ground,0.33477676
control,driving,0.22923087
cook,printer,0.14375903
cooking,cuisine,0.67645043
copy,image,0.23820274
copy,work,0.34136778
cord,pick,0.23679255
cord,yarn,0.6408377
corridor,hall,0.31036663
corruption,house,0.021671742
cost,postage,0.019308502
cost,reward,0.4555998
couch,lounge,0.57366896
count,number,0.13596761
counter,furniture,-0.14623323
country,playground,0.13107142
course,starter,-0.12226304
court,drawer,0.04530902
court,tribunal,0.679888
cousin,relation,0.016812062
cousin,relative,-0.063828476
cover,feather,0.2374601
cover,hair,0.2642741
cover,sleeve,0.39933166
covering,skin,0.13927223
crack,hole,0.41216537
craft,trade,0.108349085
creation,stitch,0.015190456
creativity,vision,0.6063436
credit,sum,0.35156462
creek,stream,0.18563005
crew,society,-0.079416886
crew,unit,0.16997257
crop,plant,0.68366843
crow,jay,0.5743998
crown,place,0.16615798
crush,push,0.42788565
cube,dice,0.55388844
cup,handbag,-100
cup,son,0.07576719
current,flow,0.3853103
curve,rainbow,-0.017610464
customers,mission,0.17148286
cut,meat,0.20583479
cutter,knife,0.27569297
cylinder,pen,0.26026163
dad,parent,0.34352362
daisy,flower,0.5377085
damage,terms,-0.029200293
danger,status,0.24058165
dash,sprint,0.44621703
dashboard,protection,0.10258904
database,list,0.46994182
daughter,girl,0.47807166
day,shoes,0.0057824748
deal,hand,0.032044105
debt,deficit,0.7456498
debt,loan,0.37004355
debt,possession,0.17146754
decision,option,0.44623268
decrease,increase,0.83529365
deep,ocean,0.40519336
deficit,trust,0.15872303
degree,quantity,0.43923417
degree,style,0.11195856
delivery,distribution,0.24642585
department,division,0.22679122
descent,fall,0.096468955
desert,tract,0.36250994
desire,feeling,0.59810835
desk,table,0.39372253
determination,discovery,0.18272512
determination,selection,0.5009999
development,exploitation,0.6196994
device,drum,0.39667872
devil,satan,0.72810245
dialogue,play,0.37103337
diamond,parcel,0.011380138
digit,toe,0.22608411
digit,unit,0.45386198
dinner,party,0.26571667
direction,government,0.18155548
direction,protocol,0.19949304
direction,traveling,0.2171752
dirt,sand,0.6877252
dirt,soil,0.44392657
discharge,spark,0.50486165
disease,illness,0.7163476
display,language,0.116961375
distance,distribution,0.29522017
diversion,skiing,0.17406178
dividend,net,0.26072955
dividend,profit,0.41126463
diving,swim,0.5379569
dock,herb,0.27609223
document,report,0.46279988
dog,fauna,0.29683334
domain,land,-0.020198993
door,light,0.27676162
doubt,ego,0.2208282
drama,genre,0.612488
draw,finish,0.621096
draw,tie,0.61811304
drawer,pan,0.0487875
dressing,patch,0.34913304
dressing,sauce,0.54205006
drill,implement,0.06955305
drink,slice,0.27368882
driver,supporter,0.11386545
driver,worker,0.29644528
drop,serving,0.12516412
drug,liquor,0.3990068
drug,operator,0.14039376
drum,piano,0.65912145
eagle,hawk,0.63557374
ear,organ,0.4825226
ease,relaxation,0.4082197
ease,rest,0.3144715
editing,instrument,0.3391625
editor,worker,0.11141943
eight,movement,0.103497185
element,iron,0.191414
element,mixture,0.45619455
element,nickel,0.3211553
elevator,lift,0.6260381
emission,gum,0.35808554
employee,server,0.27999216
endorsement,signature,0.28452185
energy,microwave,0.45235848
engineering,technology,0.6481867
environment,land,0.27564898
equipment,recorder,0.55294347
equipment,seat,0.0055106403
establishment,religion,0.42347476
event,influence,0.12615348
event,phenomenon,0.5741598
evidence,format,0.108652994
evidence,record,0.24375144
examination,quiz,0.10540415
examiner,tea,-0.059070397
executive,minister,0.46836427
executive,organization,0.33490524
explanation,theory,0.54741406
express,mail,0.32354242
extract,selection,0.2087864
eye,organ,0.33229238
fabric,lace,0.47387648
fabric,sail,0.23161358
faith,religion,0.72270113
fantasy,recycling,-0.11290542
farmer,individual,-0.049624946
fault,mistake,0.25192282
fauna,toy,0.12436331
feature,side,0.1723281
feedback,flow,0.62442404
feeling,hope,0.44893086
female,slave,0.10555878
female,woman,0.56188
fiction,literature,0.5329525
fiction,romance,0.33110085
field,science,0.24123521
field,yard,0.3105812
fight,separation,0.03432747
figure,stamp,0.00081804395
film,movie,0.8684541
find,implementation,0.13507847
find,occurrence,0.14282723
finger,toe,0.74932086
flag,iris,0.050343525
flame,reaction,0.42880806
flash,lightning,0.35478115
flat,housing,0.14863265
flavor,variety,0.48021868
flight,trip,0.417664
floor,level,0.3181844
floor,porch,0.4923241
flora,plant,0.5428767
flora,violet,0.37105295
flour,garlic,0.83096904
flower,pink,0.67979294
flute,wind,0.26375595
flyer,justice,0.13197967
food,sausage,0.5112704
foot,recognition,-0.19007638
football,rugby,0.7434557
forecast,message,0.049752083
forest,ground,0.33182392
form,type,0.3766344
format,packaging,0.40719196
format,style,0.3641013
foundation,support,0.18253219
fox,wolf,0.37047884
framework,grill,0.040811513
freeze,frost,0.57521623
friend,individual,-0.13320147
front,school,-0.06575947
front,surface,0.27407062
fruit,seed,0.83544403
fuel,gasoline,0.8034271
fuel,nutrition,0.41524583
fund,store,0.38637418
funds,interest,0.34299716
furniture,table,0.14953195
gamble,kitty,0.42482612
gamble,pyramid,-0.030750591
game,tennis,0.36725858
garbage,rubbish,0.21272081
garden,plantation,0.39803764
garlic,meal,0.50210196
garment,sweater,0.43617773
garment,tie,0.2601423
gas,hydrogen,0.70377034
gas,neon,0.33218753
gathering,parade,0.24541618
gauge,meter,0.51926315
gear,mechanism,0.41941583
gem,quartz,0.5963097
gender,sex,0.71926326
gender,size,0.18648282
genre,prose,0.46611217
glass,tub,0.5152884
glove,wear,0.3793325
goal,objective,0.5815649
golf,hockey,0.65555966
good,sheet,0.04541986
governor,mayor,0.75220585
governor,politician,0.5162878
graphic,image,0.19885655
grass,universe,-0.09070585
gray,property,-0.09437992
grip,handle,0.5484812
grip,hold,0.24664646
growth,process,0.36275244
guarantee,warranty,0.46239462
guess,universe,-0.0035932695
gulf,ocean,0.58374965
hack,machine,0.46183875
hamburger,nutrition,0.10654936
hand,script,0.20732887
happening,surprise,0.21682787
head,question,0.032902937
head,secretary,0.4559123
health,welfare,0.63284767
hearing,proceedings,0.30280003
heart,space,-0.021458793
heart,ticker,-0.030389212
heat,temperature,0.67154413
height,infinite,0.21179655
helmet,scale,0.057767652
help,support,0.4830944
help,supporter,0.0608966
heritage,loss,-0.0934451
highway,street,0.47382718
highway,trail,0.59419876
hit,tourist,0.1289638
hole,opening,0.30650392
holiday,vacation,0.5326968
hood,protection,0.041385695
hood,shelter,0.23957072
horn,tail,0.5304669
horse,mount,0.22641127
hose,pipe,0.74528587
housing,vault,0.18992764
icon,representation,0.19512974
implement,stick,0.16361067
impulse,motive,0.49573594
impulse,urge,0.2736628
information,target,0.27382198
ink,liquid,0.58678085
installation,zoo,-0.060002636
institution,prison,0.15624957
instruction,lesson,0.2503539
instruction,teaching,0.38508728
instrumentation,perfume,0.43019348
instrumentation,rod,0.39244094
intensity,quiet,0.08548743
interest,lien,-0.0024914308
intervention,treatment,0.41772208
inventory,listing,0.09279324
investment,tomato,-0.036382623
jail,nick,0.17846203
jail,prison,0.7815588
jaw,lens,0.4854888
join,union,0.3236421
joke,message,0.44513422
journey,travel,0.506146
judgment,sense,0.31763098
jumper,sweater,0.37444037
jury,school,0.1332197
justice,official,0.2552693
kiss,sweet,0.55612606
kitchen,toilet,0.696606
knight,prince,0.5121563
knowledge,revolution,0.0037370648
knowledge,taste,0.3426301
lake,stream,0.35874492
lamb,young,0.3227769
language,tongue,0.36181274
latex,rubber,0.5329822
law,personnel,0.12888227
layer,region,0.24818817
layer,snow,0.3537982
leader,politician,0.62926656
lesson,teaching,0.5999865
letter,text,0.466561
level,stage,0.25882694
license,permission,0.49028602
license,security,0.2546337
lien,share,0.07319323
life,story,0.39279824
line,occupation,0.17327946
line,plane,0.44305837
line,queue,0.40101856
lineup,roll,0.46138263
link,union,0.12506367
lion,tiger,0.64973384
literature,poem,0.53852165
load,weight,0.6614198
location,property,0.26773766
loss,possession,0.41183445
low,shoulder,0.24995954
lyric,printer,0.27403942
magnolia,maple,0.61415607
male,man,0.2830913
man,soldier,0.43753946
manager,trainer,0.4456431
map,representation,0.4018239
map,sewing,-0.10089808
map,video,0.065429956
maple,tree,0.46014243
mark,print,0.21792826
mark,slash,0.2697627
mask,roof,0.4145736
mate,relation,0.027769478
matter,text,0.2128924
matter,verse,0.20051478
mayor,water,-0.09978426
meal,mixture,0.41679513
meal,rice,0.42952865
measure,money,0.26783505
measure,twist,0.22820584
meat,solid,0.23407651
melody,music,0.58544487
memory,operation,0.17875753
metal,zinc,0.6603778
meter,radar,0.14765191
microwave,radiation,0.7345726
middle,scene,0.13752104
minute,quantity,0.23683393
mode,scale,0.25973216
modification,surprise,-0.061925422
moment,thief,0.12545945
mortal,mother,0.5333742
mortal,visitor,0.008782805
motion,snowboarding,0.08680278
motion,step,0.35967025
motive,reason,0.54319376
motorcycle,tank,0.5100784
mount,volcano,0.64875525
mouth,opening,0.3728777
mouth,trap,0.52477854
murphy,potato,0.004429147
museum,store,0.15330255
music,print,0.2718348
musician,performer,0.66402835
needle,sharp,0.4826734
noise,trouble,0.23973873
note,obligation,0.09674851
notebook,product,0.28945887
notebook,production,0.044410713
novel,story,0.7791339
oak,tree,0.4086202
objective,target,0.39152634
occasion,second,0.076179564
occupation,place,0.050286237
occurrence,tsunami,0.13820182
ocean,pond,0.42314512
office,outlet,0.102713466
office,situation,0.27895248
onion,topic,-0.13367105
operation,processing,0.18578319
operative,spy,0.23159218
opinion,papers,0.3468952
opinion,sentiment,0.5420951
origin,root,0.4491664
outlet,shop,0.24222404
oxygen,substance,0.6396447
package,software,0.69683653
padding,tower,0.22248138
painting,picture,0.35779482
papers,security,0.10810477
papers,ticket,0.015054125
parcel,region,0.14141524
park,stadium,0.69372267
passage,quotation,0.50062245
patch,spot,0.56250685
payment,spending,0.5513957
permission,tolerance,0.121872626
person,technician,0.11758176
phantom,shadow,0.45569634
piazza,square,0.3106626
piece,sail,0.24242017
pinnacle,tower,0.18458188
place,position,0.42750505
plane,sheet,0.2973534
plane,tool,0.09459794
play,turn,0.36017218
plot,strategy,0.34267244
point,second,0.12483359
point,site,0.1830445
point,spot,0.40765384
polyester,textile,0.4892043
position,view,0.45467156
postage,rate,-0.06028603
postage,signal,-0.06975575
power,skill,0.314467
prayer,request,0.2511166
problem,trouble,0.30811065
process,rule,0.3275033
process,tail,0.039232273
product,wear,-0.045588695
property,texture,0.055877306
protection,roof,0.16568787
protocol,rule,0.11430025
publication,textbook,0.4362602
pumpkin,vine,0.6009042
pupil,student,0.4542297
pyramid,speculation,0.0024895398
query,question,0.13432145
quiet,silence,0.3243121
racer,taxi,0.46343702
radio,receiver,0.304783
rain,storm,0.73789424
ray,shark,0.3748367
recreation,skiing,0.6727992
red,wine,0.23537247
report,study,0.33575937
representative,voice,0.054934822
ring,water,0.12180866
rise,travel,0.18738444
rock,stone,0.43998346
roll,toast,0.21447445
root,stem,0.55898553
rub,wipe,0.45337355
rubber,stuff,0.23949292
rugby,soccer,0.8154913
sail,sheet,0.1993852
scandal,week,0.23703836
science,shelter,0.05167046
score,success,0.44259706
season,summer,0.694038
season,winter,0.6028221
second,time,0.22636275
seminar,sweet,-0.21874711
sex,stance,0.3071144
share,stake,0.116974436
shelter,tent,0.41240653
shelter,wind,0.2912882
shirt,tiger,0.49542105
side,slope,0.48285618
sight,vision,0.45496726
simulation,theory,0.33757925
skull,tooth,0.60900956
slash,stroke,0.19092321
smash,success,0.072407864
snap,touch,0.54688984
software,writing,0.29945612
song,vocal,0.34657967
soup,spaghetti,0.6553359
soup,sweet,0.79949534
speech,word,0.34858668
steel,weapon,0.41286516
step,travel,0.06181627
step,walk,0.17562714
storm,weather,0.51222676
straight,stretch,0.5112587
sun,toy,-0.056950342
tank,tub,0.28029102
taxpayer,window,0.17208828
throne,toilet,-0.08657871
ticket,writing,-0.053652953
victory,watch,0.1235143
washer,worker,-100
wife,woman,0.63756096
workplace,workshop,0.3277494
